#aktiv flaeche dichte
10296	22272.571110	0.462273
1838	3981.791293	0.461601
15301	32535.077097	0.470292
1454	3082.877451	0.471637
16974	37503.012532	0.452604
6294	13315.177765	0.472694
5063	10565.325562	0.479209
9093	19763.309606	0.460095
13958	30226.414911	0.461782
1851	3805.066080	0.486457
2449	5094.013117	0.480760
793	1621.607461	0.489021
3981	8296.118172	0.479863
16905	36571.975198	0.462239
16664	36416.626311	0.457593
3452	7482.812002	0.461324
1458	3010.951202	0.484232
11267	24211.241133	0.465362
16565	36280.892308	0.456576
2125	4449.490757	0.477583
400	800.563126	0.499648
6642	14339.221345	0.463205
18558	39439.489008	0.470544
7092	15024.902011	0.472016
8851	19085.277213	0.463761
1435	3044.149261	0.471396
5673	12277.025055	0.462083
13202	27779.671488	0.475240
