#aktiv flaeche dichte
159	4362.853653	0.036444
384	20488.823215	0.018742
297	12236.933281	0.024271
179	6286.580552	0.028473
158	4824.636233	0.032749
427	28216.007348	0.015133
340	19055.702292	0.017842
101	1109.189115	0.091058
143	4079.282839	0.035055
324	14654.476714	0.022109
262	15799.507921	0.016583
441	27574.537568	0.015993
316	17069.080171	0.018513
300	7640.412441	0.039265
215	5199.132263	0.041353
202	4361.899988	0.046310
298	14234.592074	0.020935
138	3802.338831	0.036293
432	31349.379658	0.013780
108	2203.278389	0.049018
293	15149.066242	0.019341
206	5314.844946	0.038759
85	1156.589177	0.073492
197	5471.916362	0.036002
184	3405.413583	0.054032
196	5140.839508	0.038126
481	27160.071617	0.017710
245	8373.194898	0.029260
613	36991.733362	0.016571
288	17312.717827	0.016635
388	12878.229105	0.030128
344	14848.665015	0.023167
286	13359.138537	0.021409
343	16340.174871	0.020991
139	3063.451032	0.045374
647	38444.897320	0.016829
281	10745.059096	0.026152
92	1616.549184	0.056911
421	27524.792031	0.015295
325	15087.199553	0.021541
329	12747.042479	0.025810
202	4363.994621	0.046288
131	2908.800052	0.045036
438	22329.466163	0.019615
344	21051.066679	0.016341
209	5028.255747	0.041565
253	11221.946409	0.022545
163	3789.458267	0.043014
309	11500.619952	0.026868
170	4620.069129	0.036796
354	19831.097930	0.017851
476	31451.667024	0.015134
175	6960.214870	0.025143
100	1824.017822	0.054824
279	8895.648344	0.031364
152	3004.067972	0.050598
143	2905.311329	0.049220
356	20754.525543	0.017153
337	10519.541964	0.032036
390	17459.828774	0.022337
317	16877.035480	0.018783
146	2893.785878	0.050453
560	36207.023908	0.015467
177	4321.177408	0.040961
316	20209.521051	0.015636
156	3219.703178	0.048452
389	25352.499783	0.015344
475	25915.502453	0.018329
229	5790.436207	0.039548
305	13262.996580	0.022996
496	20376.290290	0.024342
163	5092.106613	0.032010
237	11535.055786	0.020546
107	1586.621438	0.067439
65	803.276275	0.080919
137	1888.580858	0.072541
173	4123.304216	0.041957
133	2352.336754	0.056540
183	4594.485309	0.039830
252	7072.358964	0.035632
163	2316.185647	0.070374
441	22191.118107	0.019873
380	24685.645345	0.015394
512	30828.151250	0.016608
135	3076.339297	0.043883
184	3906.834354	0.047097
204	7413.648325	0.027517
274	12728.853522	0.021526
246	6576.352031	0.037407
314	15012.079668	0.020916
224	5393.873291	0.041529
103	2528.862859	0.040730
419	17357.579055	0.024139
376	18773.696229	0.020028
401	20297.393818	0.019756
385	21455.900889	0.017944
340	20563.094403	0.016534
319	16832.512177	0.018951
310	18083.686979	0.017143
38	408.341940	0.093059
