#aktiv flaeche dichte
5940	26952.147298	0.220391
3462	14695.326412	0.235585
5943	27243.182208	0.218146
6656	31703.798397	0.209943
678	2702.200407	0.250907
1663	6669.997974	0.249325
7289	34865.697157	0.209059
1076	4302.769495	0.250071
6119	28027.744987	0.218319
1223	4773.391840	0.256212
1882	7579.725971	0.248294
832	3239.969796	0.256793
6605	30924.462605	0.213585
2935	11872.814673	0.247203
3564	14920.293315	0.238869
2853	11639.545875	0.245113
384	1480.146513	0.259434
3077	12577.713999	0.244639
3612	15296.975381	0.236125
244	985.001736	0.247715
4002	16953.329286	0.236060
6214	28880.414787	0.215163
6756	32295.451009	0.209194
6045	28028.474168	0.215674
4774	20505.937255	0.232811
2357	9509.688459	0.247852
3432	14146.737406	0.242600
1453	5811.029972	0.250042
3891	16223.048157	0.239844
4465	19379.521960	0.230398
2833	11633.148325	0.243528
2787	11314.065050	0.246331
6156	28343.312609	0.217194
5432	24382.045218	0.222787
2064	8286.793709	0.249071
3455	14442.191297	0.239230
4918	21813.372571	0.225458
593	2400.396757	0.247042
450	1787.022755	0.251815
2431	9850.988607	0.246777
1107	4466.345574	0.247854
3855	16358.530739	0.235657
2263	9271.222452	0.244089
1119	4473.341894	0.250149
7116	34289.046164	0.207530
7148	34339.779719	0.208155
4665	20029.889739	0.232902
4321	18518.592605	0.233333
3660	15048.966802	0.243206
788	3079.126491	0.255917
727	2827.695346	0.257100
6387	30211.441589	0.211410
1525	6212.879862	0.245458
6641	31159.161228	0.213132
867	3470.453769	0.249823
3737	15535.985880	0.240538
3276	13583.876851	0.241168
2785	11380.602684	0.244715
797	3176.027738	0.250942
1255	4991.779262	0.251413
1236	4962.065239	0.249090
4467	19109.669556	0.233756
804	3280.104217	0.245114
1779	7221.398653	0.246351
1923	7827.477305	0.245673
2177	8754.915692	0.248660
3915	16265.838803	0.240688
6969	33015.656590	0.211082
529	2167.098087	0.244105
2025	8131.836378	0.249021
1308	5230.802649	0.250057
272	1080.970588	0.251626
3133	12910.813631	0.242665
1585	6284.454005	0.252210
7121	33930.731791	0.209869
1434	5633.361679	0.254555
2800	11625.036289	0.240859
1744	6937.113208	0.251401
8398	42792.848780	0.196248
1153	4501.832706	0.256118
2712	11070.676965	0.244971
6010	27522.549042	0.218366
5381	23947.078207	0.224704
960	3760.772872	0.255267
450	1805.504563	0.249238
2482	10166.048693	0.244146
3975	16859.050840	0.235778
4732	20716.613714	0.228416
1588	6434.709341	0.246787
2923	12054.127108	0.242490
783	3128.703266	0.250263
827	3291.244070	0.251273
1935	7787.442848	0.248477
4166	17577.029350	0.237014
600	2348.839671	0.255445
1443	5696.287037	0.253323
1654	6630.000701	0.249472
1756	7082.824156	0.247924
2962	12057.542984	0.245655
3684	15231.018059	0.241875
