#aktiv flaeche dichte
1146	4595.968619	0.249349
4514	18448.375791	0.244683
1348	5307.000357	0.254004
3720	14804.004120	0.251283
1353	5323.243844	0.254168
4049	16230.953437	0.249462
1217	4840.232938	0.251434
861	3460.514008	0.248807
6404	26459.565821	0.242030
421	1732.316459	0.243027
2748	11009.290156	0.249607
428	1722.739507	0.248442
2700	10999.640784	0.245463
3227	13048.452182	0.247309
2576	10326.474743	0.249456
458	1843.783799	0.248402
1434	5687.337098	0.252139
572	2315.176205	0.247065
572	2322.787705	0.246256
2435	9833.708315	0.247618
3956	15891.039239	0.248945
3838	15411.583866	0.249033
3840	15411.651067	0.249162
800	3248.557118	0.246263
390	1617.723814	0.241079
615	2474.038430	0.248581
6775	27985.053635	0.242094
1033	4079.736734	0.253203
1368	5468.148092	0.250176
275	1095.115384	0.251115
291	1196.902421	0.243128
2549	10052.211970	0.253576
689	2790.798848	0.246883
3522	14192.062859	0.248167
2501	9919.760960	0.252123
8712	37420.448006	0.232814
2062	8236.491836	0.250349
3888	15823.037791	0.245718
5253	21416.944261	0.245273
2513	9886.393403	0.254188
2710	10898.205841	0.248665
363	1404.564614	0.258443
3465	14006.943149	0.247377
7480	31333.257329	0.238724
4845	19820.486653	0.244444
2995	12059.746773	0.248347
6282	25944.553684	0.242132
2582	10182.771625	0.253566
2798	11121.777786	0.251578
507	1968.196237	0.257596
5729	23393.332765	0.244899
2366	9471.174809	0.249811
5410	22046.050636	0.245395
1673	6780.961658	0.246720
1076	4443.763578	0.242137
3061	12228.557502	0.250316
6247	25777.890089	0.242339
5821	23861.952580	0.243945
560	2226.552283	0.251510
5259	21432.074498	0.245380
3075	12343.334076	0.249122
4626	18778.493329	0.246346
1037	4117.870002	0.251829
5486	22121.492679	0.247994
1627	6452.255893	0.252160
1986	7974.345226	0.249049
1728	6888.639075	0.250848
476	1833.226763	0.259651
4129	16616.624461	0.248486
5052	20411.050463	0.247513
252	981.560087	0.256734
861	3573.415668	0.240946
1844	7451.797504	0.247457
3915	15666.808767	0.249891
2220	8972.933266	0.247411
1044	4154.146984	0.251315
2436	9646.536569	0.252526
1876	7752.665048	0.241981
898	3738.524306	0.240202
7421	31453.669020	0.235934
969	3988.360808	0.242957
1841	7437.390336	0.247533
3830	15133.300134	0.253084
1978	7962.639087	0.248410
4458	18077.619899	0.246603
1856	7449.656119	0.249139
2767	10904.279704	0.253754
8112	34614.349917	0.234354
4630	18731.935428	0.247171
4251	17215.830437	0.246924
1184	4869.540728	0.243144
4790	19410.812109	0.246770
1824	7298.061925	0.249929
2798	11254.283803	0.248616
938	3718.646582	0.252242
617	2513.499998	0.245474
1212	4690.716574	0.258383
823	3266.974883	0.251915
5702	23317.735125	0.244535
2784	11045.815965	0.252041
