#aktiv flaeche dichte
766	9481.211118	0.080791
1005	12535.325049	0.080173
800	13668.366199	0.058529
1424	19276.040729	0.073874
333	4374.097559	0.076130
324	3140.466847	0.103169
2155	25891.109404	0.083233
288	2734.608746	0.105317
547	4577.950579	0.119486
3183	34653.009802	0.091853
1021	16886.003356	0.060464
1443	11012.819719	0.131029
443	2918.659265	0.151782
74	824.459162	0.089756
3127	40000.841515	0.078173
2275	27412.633771	0.082991
770	6097.938244	0.126272
1123	14985.198528	0.074941
805	7793.553561	0.103290
341	2876.950403	0.118528
542	7596.428360	0.071349
148	1413.305556	0.104719
1957	20748.178995	0.094322
639	8949.667532	0.071399
1787	18718.143764	0.095469
1778	18816.578493	0.094491
414	5222.084121	0.079279
173	1269.025490	0.136325
395	2874.605920	0.137410
955	11814.694019	0.080832
1658	31506.954142	0.052623
2824	32838.926279	0.085996
446	4643.703182	0.096044
1315	11300.255503	0.116369
1435	12661.374492	0.113337
1594	17520.585887	0.090979
155	1854.996843	0.083558
1232	15626.507523	0.078840
468	5581.769333	0.083844
232	3788.462066	0.061239
361	2626.071621	0.137468
875	7353.752345	0.118987
919	10808.967917	0.085022
2027	17641.184032	0.114902
254	3301.481011	0.076935
1565	24049.630326	0.065074
2483	22355.970168	0.111067
1844	25353.932617	0.072730
1815	16627.223745	0.109158
2263	26846.519244	0.084294
1637	27301.721540	0.059960
146	1064.507885	0.137153
336	3683.078879	0.091228
639	37711.398254	0.016944
533	4752.178757	0.112159
189	1483.980058	0.127360
842	7640.458991	0.110203
1561	13778.241395	0.113295
2081	24338.565016	0.085502
523	4375.318928	0.119534
1681	17788.125204	0.094501
606	5052.450314	0.119942
205	2291.429962	0.089464
501	3524.244241	0.142158
346	2370.440638	0.145964
702	9310.457248	0.075399
791	7961.217849	0.099357
152	1008.549917	0.150711
1029	10706.801204	0.096107
46	244.941811	0.187800
859	10604.998550	0.081000
956	7241.087591	0.132024
586	5288.328069	0.110810
328	2801.845000	0.117066
310	3977.490289	0.077939
91	586.947828	0.155039
1378	12608.600185	0.109290
1522	17213.325243	0.088420
662	6652.446442	0.099512
805	8874.359633	0.090711
923	11711.287023	0.078813
513	4643.682281	0.110473
346	2814.339271	0.122942
438	4024.169414	0.108842
3007	36823.205650	0.081660
254	2990.359189	0.084940
1637	17014.666333	0.096211
1769	22676.688371	0.078010
1427	12728.504933	0.112111
445	3731.694318	0.119249
470	3863.467591	0.121652
484	6907.090700	0.070073
1546	22455.967639	0.068846
1463	18661.664434	0.078396
3369	37471.783203	0.089908
844	7075.341499	0.119288
1101	16298.690010	0.067551
433	5968.297479	0.072550
2577	26880.441702	0.095869
2530	28903.475151	0.087533
257	1991.729093	0.129034
1281	29681.954081	0.043158
