#aktiv flaeche dichte
1792	3856.805673	0.464633
2345	4890.298964	0.479521
1577	3189.683127	0.494406
6888	14660.830331	0.469823
3801	8055.051653	0.471878
1216	2480.733832	0.490178
1455	2952.413219	0.492817
2499	5052.685378	0.494588
8289	17673.096159	0.469018
2273	4824.156054	0.471170
4013	8502.641822	0.471971
8967	18880.614997	0.474932
1339	2733.465493	0.489854
11416	24179.256789	0.472140
1802	3712.556814	0.485380
9357	19601.226859	0.477368
7704	16517.534273	0.466413
3095	6611.063926	0.468155
6519	13966.366080	0.466764
2424	4969.545124	0.487771
3295	6918.994300	0.476225
14486	30355.231499	0.477216
2818	5859.820263	0.480902
6297	13309.283303	0.473128
5262	11037.565795	0.476736
4292	9106.301587	0.471322
8883	18771.709841	0.473212
10331	21496.035990	0.480600
1311	2692.849039	0.486845
9741	20286.017570	0.480183
16343	34664.259884	0.471465
1974	4046.480096	0.487831
4134	8870.556325	0.466036
3281	6720.129825	0.488235
5969	12919.905409	0.462000
909	1775.950544	0.511839
988	1970.868581	0.501302
1404	2855.685099	0.491651
592	1211.255524	0.488749
2334	4776.780275	0.488614
5042	10859.435555	0.464297
7248	15914.201959	0.455442
3673	7451.461413	0.492923
8286	17577.352859	0.471402
1011	2076.522328	0.486872
12774	26901.054676	0.474851
17129	36124.022331	0.474172
14521	30538.096345	0.475504
