#aktiv flaeche dichte
845	4047.123729	0.208790
2148	15031.566066	0.142899
820	3814.992706	0.214941
1121	5858.687720	0.191340
2386	18352.975661	0.130006
905	4578.892780	0.197646
3045	27412.023536	0.111083
1987	13536.462107	0.146789
674	3021.194654	0.223091
1832	12074.327986	0.151727
310	1295.943093	0.239208
932	4707.600203	0.197978
962	4748.526796	0.202589
1038	5417.304790	0.191608
1520	9200.219435	0.165213
1256	6858.022410	0.183143
3008	26436.865017	0.113781
2257	15980.514299	0.141235
617	2687.195471	0.229607
2544	19492.372069	0.130513
2103	14438.711656	0.145650
1912	12724.220802	0.150265
3697	37761.021178	0.097905
1479	8324.255018	0.177674
3320	31505.507805	0.105378
3584	34748.724025	0.103140
2420	17633.683739	0.137237
2320	16752.970041	0.138483
641	2847.509730	0.225109
291	1220.542092	0.238419
2569	20084.580979	0.127909
2979	26179.307122	0.113792
3095	28072.012976	0.110252
1173	6147.597512	0.190806
842	4188.965418	0.201004
1590	9998.966914	0.159016
228	899.591736	0.253448
2209	16574.728714	0.133275
2000	13299.028461	0.150387
978	5013.652949	0.195067
527	2262.703471	0.232907
3934	41501.607330	0.094792
801	3636.346180	0.220276
1809	11515.890170	0.157087
2070	14316.226681	0.144591
1896	12040.518794	0.157468
568	2301.855498	0.246757
261	1056.455680	0.247052
695	3004.606493	0.231311
1298	6808.320391	0.190649
3261	29015.804620	0.112387
2585	21351.665242	0.121068
81	355.688285	0.227727
1469	8515.200727	0.172515
2569	20427.226524	0.125764
736	3213.346437	0.229045
1026	5230.853826	0.196144
1390	7563.050063	0.183788
630	2824.518071	0.223047
3234	29965.965687	0.107922
3575	35656.279960	0.100263
982	4978.046197	0.197266
1528	8511.383324	0.179524
2485	20986.464642	0.118410
2646	21045.418214	0.125728
2091	14622.585774	0.142998
2204	15942.488399	0.138247
2115	14784.203952	0.143058
312	1264.951643	0.246650
4048	43558.499268	0.092932
2210	16668.420329	0.132586
996	4894.521587	0.203493
801	3832.249609	0.209016
1513	8521.029089	0.177561
1833	12087.735025	0.151641
2931	25046.696825	0.117021
1710	10745.054674	0.159143
725	3226.155800	0.224726
1818	11844.480795	0.153489
349	1401.091189	0.249092
1340	7473.030798	0.179311
2971	24851.103090	0.119552
977	5039.983604	0.193850
1764	10970.802081	0.160790
745	3438.701556	0.216652
1969	12990.378943	0.151574
485	2042.056104	0.237506
1813	11665.030400	0.155422
3123	27774.519552	0.112441
1825	10920.532634	0.167116
245	1006.174498	0.243497
1841	11936.990517	0.154226
2171	15260.649482	0.142261
1247	7082.114429	0.176077
924	4578.975407	0.201792
757	3414.799371	0.221682
1288	6833.272841	0.188489
1615	9561.209047	0.168912
850	3861.558584	0.220118
244	1030.105443	0.236869
